,1,2,3,4,5,6,7,8,9,param
64,4.715062947763052,4.7298332379708246,4.849377964224153,4.9034005386487465,4.829948022475597,4.876815907371841,4.932512140614004,4.82157547612493,4.845920955342151,rsrp
65,4.654196265345809,4.777118657223835,4.9085353060465104,4.895444489508977,4.795569729364153,4.825124588612413,4.850735836472199,4.80245266705257,4.821895603329012,rsrp
66,4.837794674897524,4.857474083329782,4.923867868686944,4.946488620401849,4.956212597420399,4.935707981133597,4.9632620304769075,4.9320966945885205,4.9700160750985845,rsrp
67,4.667369288208145,4.786303775189768,4.831097610086769,4.741121205382067,4.763040728166421,4.846131871727304,4.810855469227373,4.820269982783898,4.8041504651311815,rsrp
68,4.7457646962763365,4.743819485193136,4.897873490773766,4.914074503527804,4.881452506982838,4.835576733424722,4.928523799971911,4.906858999123309,4.880554209740472,rsrp
69,4.815438954382523,4.765931886872053,4.910064606041318,4.933236658476692,4.942945632092549,4.953275095744019,4.985405738827034,4.9967599472702355,4.923140798781356,rsrp
70,4.729289129092395,4.857393298071971,4.869102412664116,4.863823401947737,4.847803132846607,4.919320649335155,4.917261087494684,4.805763997911859,4.883025695354703,rsrp
71,4.782122989819397,4.805510193851511,4.949310052916657,4.873311157218219,4.915413529328546,4.90083616885088,4.8645826624767015,4.911764963909983,4.925400257146837,rsrp
72,4.508713742684787,4.529385087122564,4.599060016671513,4.577102407134487,4.588850568892015,4.608177853658543,4.60422276249335,4.635447454075239,4.682830033364975,rsrp
73,4.57860335073928,4.595963964676925,4.756994225090061,4.651328113388291,4.735066924646762,4.712026163470216,4.721064462787413,4.721801712769965,4.763467594616867,rsrp
74,4.785125396251512,4.783569587581846,4.854145965519188,4.8894691717419345,4.938586840990849,4.920185744771505,4.905413922338849,4.959530893914234,4.954468253140126,rsrp
75,4.789128285404306,4.813282218363425,4.906294136472293,4.992205554202389,4.953660120016223,4.990782671261131,4.935220172757258,4.946102277518026,5.032109261464671,rsrp
76,4.917834150250956,4.9620984334690785,5.038549762071721,5.00312674859991,5.022184953977025,4.977668089218843,5.014384214363092,4.989049371436377,5.001367707177719,rsrp
77,4.760248391453759,4.8717150585583004,4.883430887219834,4.879147195749325,4.8464350982100015,4.869540018153851,4.9770313973126665,5.0000405790248506,4.933830118598895,rsrp
78,4.752146242020388,4.861078562229278,4.9635318665483705,5.019184199158404,4.958415366287732,4.982909290565113,4.9710631545698805,5.027280226506652,5.011338702568041,rsrp
79,4.672083370364074,4.690997894373719,4.751668562924866,4.71427323310442,4.810922395513815,4.780093758767351,4.799329869852556,4.80992530723152,4.852239644505428,rsrp
80,5.520576265473861,5.560927105472057,5.552193046959457,5.578421188809586,5.587661447262264,5.582229781899239,5.5750980279069555,5.594715871279389,5.651395358443236,rssi
81,5.383790827463728,5.392983086570138,5.407619174291313,5.4511953563680775,5.457958711889564,5.486593294167862,5.514654602303366,5.500657811795643,5.583055381165834,rssi
82,5.1997966479273945,5.222428488347215,5.249818333938181,5.27675029044135,5.320383313953995,5.298928329393375,5.349817312035094,5.478777730468965,5.557301100196602,rssi
83,5.373021670694444,5.433706958623156,5.431988306003522,5.464778182214701,5.487327377720948,5.523224599523031,5.604337228680251,5.55610177881721,5.639311566680232,rssi
84,5.515328236857474,5.572733376741514,5.663768510723586,5.662583525270111,5.732676194013449,5.683732999291926,5.724051067368381,5.881706323710246,5.818805695993842,rssi
85,5.472465131776619,5.53183062855389,5.520452269910788,5.59277742654094,5.738281377132438,5.69640672214203,5.7320810733183345,5.783400381828392,5.77541866785726,rssi
86,5.563457910134311,5.60055918429689,5.613334899497498,5.665982896193787,5.7197923442472005,5.747828823962299,5.762162914308759,5.758773991467924,5.840560753143989,rssi
87,5.30599767114277,5.3163661154115145,5.359025728912961,5.422911307036632,5.462521036317589,5.420936149696017,5.495335076678249,5.4444960244508485,5.447245280877303,rssi
88,5.392017668809242,5.429265360011658,5.484724024426424,5.56760544213333,5.516288909358791,5.513716531783696,5.600847123350035,5.675279778428196,5.693201257635268,rssi
89,5.617913980444539,5.646266213910444,5.711948051174765,5.748907338280643,5.781072754931984,5.759581937920323,5.753791305896642,5.830322298878637,5.818302030220173,rssi
90,5.354660904180311,5.417081122104489,5.428232537478716,5.442206766164377,5.500487449695496,5.521003029173148,5.574753369551057,5.520051467526347,5.705611450493676,rssi
91,5.520896172763948,5.5566474150173315,5.6240298285011106,5.680863076796278,5.720785644249846,5.687795939905641,5.742960202491993,5.774608498977917,5.866043289453162,rssi
92,5.302177032124102,5.379821938469054,5.349885180100384,5.333722074155941,5.446528556395297,5.4723571158555995,5.453722598147944,5.456130921001834,5.468028801535166,rssi
93,5.4490206799000624,5.514060477950756,5.4909934448032915,5.552259703932049,5.588143533869037,5.578189173417855,5.594788623537944,5.6231436235997565,5.6508345031903255,rssi
94,5.595594396697208,5.639989213735273,5.656543876961106,5.690344988788585,5.72290415003665,5.74039337874836,5.785221004696523,5.7883536250391465,5.8165591389144655,rssi
95,5.4910757217764825,5.5109830216628035,5.602496121559546,5.634625135391623,5.632770305902818,5.726960598155281,5.74467056467242,5.748931014713212,5.750665025239174,rssi
96,5.638801819054779,5.68103371621749,5.705767152422311,5.727709896872219,5.721726352874375,5.769145001268733,5.823043777620921,5.849816972971384,5.803521903441433,rssi
97,5.50503048391654,5.571650799762332,5.568926634816516,5.625718499251165,5.607492649462407,5.6430406839480955,5.637774090454336,5.795328357146919,5.866154629450913,rssi
98,5.481865524883706,5.498980953311647,5.703055948026474,5.648663079616335,5.662177846840644,5.694189953501735,5.694366709780395,5.80728562650562,5.841294812335158,rssi
99,5.649370244211679,5.69728484241881,5.724233768028743,5.661846915200812,5.766600542609129,5.8744111800834355,5.941063778659069,5.977636406434643,5.974078952859856,rssi
